ID	Label	log2FC	SE	pvalue	adj.pvalue	baseMean
SCO6085	mu45_24	0.0058543611829941	0.115128182744513	0.958855469701637	0.967454359771225	352.209371275115
SCO6086	mu45_24	0.161657144183687	0.220827831799251	0.454411703348483	0.511107269376474	76.0141916352425
SCO6087	mu45_24	-0.147828769744662	0.228393332722812	0.505301316843019	0.561422046748803	54.3038274907648
SCO6088	mu45_24	-0.0095581315728738	0.177781073856263	0.954045695399137	0.963381020859461	86.8298303281917
SCO6089	mu45_24	0.183071739482116	0.39830839404699	0.62054743654147	0.67102482533632	41.3259956142816
SCO6090	mu45_24	-0.111752440628144	0.143743395661416	0.433260619433063	0.490553347511696	236.890513609596
SCO6091	mu45_24	-1.67072665219234	0.218656122549636	6.19510286882563e-15	2.10612014738619e-14	415.038058204349
SCO6092	mu45_24	-0.293805983802468	0.131865044204658	0.0244158906849288	0.0356068855786345	415.967926064663
SCO6093	mu45_24	-0.651278953004366	0.122177190920249	7.48795032726577e-08	1.80645937916781e-07	616.37103431307
SCO6094	mu45_24	-0.808042980890694	0.120941873534494	1.6054606900207e-11	4.6913666884621294e-11	1101.10009102512
SCO6095	mu45_24	-0.94056129057671	0.124490471751935	2.76116363746102e-14	9.17230258729638e-14	1570.61418920843
SCO6096	mu45_24	-0.94929383673805	0.104197296461776	4.76529520767157e-20	1.9890479145166602e-19	2492.21526544207
SCO6097	mu45_24	-1.00724780368078	0.0965342033963966	9.46345982876338e-26	4.71549653348101e-25	5517.63120282114
SCO6098	mu45_24	-0.921378990764186	0.104471224127012	7.06095941451864e-19	2.84579160781448e-18	4467.20106190709
SCO6099	mu45_24	-0.892616523295802	0.112767327093901	1.56336594464635e-15	5.44470652924572e-15	2128.50799068783
SCO6100	mu45_24	-0.772566339993261	0.0882180529218421	1.37870481099031e-18	5.494526238026119e-18	3534.23682868967
SCO6101	mu45_24	-0.817709828237244	0.112578097641869	2.54201870433904e-13	8.06188948569798e-13	685.026755307344
SCO6102	mu45_24	-0.482356778472012	0.0860380059034334	1.83751973019839e-08	4.59995762653878e-08	8029.16509021466
SCO6103	mu45_24	-0.483128050923632	0.0918973269162838	1.30148457992364e-07	3.10165407485296e-07	489.412166631799
SCO6104	mu45_24	-1.13125977937854	0.0837780036315108	7.643716552437919e-42	5.63966781945161e-41	4480.97077867748
SCO6105	mu45_24	-1.09290944181275	0.120335084894962	5.71336517132369e-20	2.3809735939793703e-19	316.159974325385
SCO6106	mu45_24	-1.02646835276408	0.0940480403584237	5.52744127410251e-28	2.9173433319506e-27	1162.30899359717
SCO6107	mu45_24	-0.32203444583673	0.10853918151707	0.0028116609723751	0.0046859024662852	370.153951746917
SCO6108	mu45_24	-1.23112879072112	0.143148669646854	3.49883238357012e-18	1.3645620280626801e-17	1152.52522890675
SCO6109	mu45_24	-1.44853459305194	0.160625333662228	6.50211905547922e-20	2.70392999746148e-19	847.366637913827
SCO6110	mu45_24	-1.44290285040818	0.168876820204247	4.6295882564512794e-18	1.79751785620532e-17	176.364879518732
SCO6111	mu45_24	-0.55861725729156	0.209145630713996	0.0062906980857652	0.0100259998143989	93.4552630337692
SCO6112	mu45_24	-0.13922783023463	0.267196301450624	0.589866119401038	0.64209853913426	41.305487205406
SCO6113	mu45_24	-0.203485317661061	0.292874800157339	0.466031048573231	0.522602446948792	34.311484241113
SCO6114	mu45_24	0.12900349824965	0.171799000459038	0.447067137483561	0.503785568862582	100.055608996913
SCO6115	mu45_24	0.160696747383826	0.19204444431926	0.395236559226142	0.452531435621991	106.420706257484
SCO6116	mu45_24	-0.440505149226228	0.190015071074426	0.0180263342356755	0.0268682134949455	89.1259775111997
SCO6117	mu45_24	-0.282160071453538	0.257862390609521	0.257319993062635	0.308917909932688	45.4917340203026
SCO6118	mu45_24	-0.420611631293475	0.160625428721933	0.0078871396036871	0.0123816725203599	125.599056547319
SCO6119	mu45_24	-0.0280015910976776	0.238248428018961	0.90254706820599	0.920623833520559	57.5789203097187
SCO6120	mu45_24	0.491190451146713	0.175830323667194	0.0044518386217368	0.0072574870734321	94.3771803126862
SCO6121	mu45_24	0.374907058378194	0.187022079302529	0.0416413123427641	0.0582058122802172	103.116728866396
SCO6122	mu45_24	0.651455239074954	0.381283390912291	0.0656997590568085	0.0886432496615429	18.0327675390109
SCO6123	mu45_24	0.445858898386791	0.401851304014455	0.228035591345601	0.277155298763915	17.5933096865653
SCO6124	mu45_24	-0.244952343294239	0.196147600730985	0.2019304594115	0.248507860217229	104.604748292993
SCO6125	mu45_24	0.760336279099644	0.183351589905853	2.45725091443997e-05	4.99150969229543e-05	137.194408383728
SCO6126	mu45_24	1.8918234110002	0.175788368103283	1.25525874492976e-27	6.58528049263153e-27	216.96140017608
SCO6127	mu45_24	0.469324533705648	0.0928789127337901	3.65085813767892e-07	8.41919446451507e-07	812.626912586363
SCO6128	mu45_24	-0.996138749201193	0.124330683683028	6.82545096580456e-16	2.4233595257947104e-15	289.235793027966
SCO6129	mu45_24	-0.54646040914677	0.111780380459032	8.55075860632494e-07	1.93769430076297e-06	440.912540070952
SCO6130	mu45_24	-0.209813963339125	0.309221088204605	0.475372397902094	0.531406173994601	33.8142369968982
SCO6131	mu45_24	-0.337117447172044	0.100559299186528	0.0007934331075837	0.0014037662672636	478.09334293425
SCO6132	mu45_24	-0.474128808139195	0.270825062396292	0.0694067994055004	0.0931481053623101	47.3970401385441
SCO6133	mu45_24	-0.904757180154904	0.158438465516791	6.8849471969047e-09	1.76293310040234e-08	137.359972580529
SCO6134	mu45_24	-0.916806007455658	0.197952360970434	2.17848216821284e-06	4.7899735478815e-06	111.106257886432
SCO6135	mu45_24	-0.940797180404124	0.313293058152918	0.001573069000028	0.0027008713150656	33.7808860657791
SCO6136	mu45_24	-0.200059525274304	0.186915916343973	0.275250547646788	0.328083593494492	127.884155174794
SCO6137	mu45_24	0.829790355900226	0.163742581578714	2.7765230411305e-07	6.45605402063045e-07	166.89066379338
SCO6138	mu45_24	-0.314232530926862	0.396095121269993	0.388336535056577	0.445802611892379	20.3427433542652
SCO6139	mu45_24	-1.23571041616046	0.089463026182255	9.24524204209356e-44	7.039847896712599e-43	1149.28452177331
SCO6140	mu45_24	-1.02344224351596	0.124222499976353	1.02640213589225e-16	3.76171586532846e-16	358.487585802425
SCO6141	mu45_24	-0.929535119167415	0.22385911604642	1.95878098698356e-05	4.00906035514408e-05	96.412346860494
SCO6142	mu45_24	-0.0141599259663655	0.398165381220855	0.965976267442976	0.972173985057777	17.1666732686028
SCO6143	mu45_24	0.133941907971415	0.347260477176229	0.688690762536592	0.735284733266334	28.1132337234091
SCO6144	mu45_24	-0.389886568970542	0.139727111635108	0.004780535049973	0.0077594653139359	192.406564158282
SCO6145	mu45_24	0.145870027138607	0.283721081776467	0.597165867324046	0.648873912084025	34.453643299124
SCO6146	mu45_24	-0.198097668889528	0.20075337135487	0.313209156371448	0.368070034974718	71.8761345409941
SCO6147	mu45_24	-0.611860947777958	0.128060332499568	1.38921048157722e-06	3.10061975156806e-06	316.547433004005
SCO6148	mu45_24	-0.223746859494553	0.101680958682301	0.0266788851859584	0.0386841369039511	894.386570779808
SCO6149	mu45_24	1.19306222935436	0.474222531876312	0.0048182699271614	0.0078158616419291	5127.48990210975
SCO6150	mu45_24	1.84258690449344	0.352247514369846	3.71217695050701e-08	9.11255205722268e-08	840.269667455083
SCO6151	mu45_24	1.37983763949735	0.156646370218559	5.23385432714646e-19	2.1159339942169897e-18	211.056559269918
SCO6152	mu45_24	1.38143643339945	0.139699838418402	1.9034246494353502e-23	8.854424392361471e-23	194.853266257807
SCO6153	mu45_24	0.83495347071584	0.117460909707112	8.11535382316781e-13	2.52174009647802e-12	268.723086937951
SCO6154	mu45_24	-0.78717055244583	0.103800706380086	2.4692738091790302e-14	8.22357302989006e-14	596.320653965106
SCO6155	mu45_24	2.31500024496178	0.0828856768382	1.95441745347255e-172	7.29928385123105e-171	1807.43119374077
SCO6156	mu45_24	0.989538514345821	0.103541177240824	6.91290925303538e-22	3.0614312406299602e-21	435.503294353036
SCO6157	mu45_24	-1.25171077597469	0.0583499590568805	2.70363178521374e-102	4.67061323599809e-101	5799.98795413796
SCO6158	mu45_24	1.3831569971505	0.325276850532848	7.80603792618157e-06	1.65020904191488e-05	476.315024896271
SCO6159	mu45_24	0.0182684570894502	0.122951923813871	0.883966307272932	0.904933258198283	655.292286943187
SCO6160	mu45_24	0.495636072991849	0.22251913950179	0.0227240253457934	0.0333005476059524	66.1646532081272
SCO6161	mu45_24	0.301411597781428	0.373306514625226	0.386951150521659	0.444277246895238	21.956963931826
SCO6162	mu45_24	0.10761198709551	0.174763616551475	0.533240763324406	0.587718845805694	96.3544084489692
SCO6163	mu45_24	0.475264659786136	0.205087499539894	0.0180688936264378	0.0269214157887826	130.831261488767
SCO6164	mu45_24	1.19326551848591	0.670529030586127	0.0298772355811682	0.042986991313359	6.57685749485111
SCO6165	mu45_24	0.164361319196026	0.55650709690809	0.727652366161324	0.770107081296049	6.91182300679381
SCO6166	mu45_24	-0.277749059470421	0.338204596316307	0.382375138087332	0.439731408800432	27.9193365137946
SCO6167	mu45_24	-0.867168454287596	0.253130158591485	0.0003934593586771	0.0007164851985384	96.5415656114493
SCO6168	mu45_24	-0.507824063244075	0.256908098264911	0.0405770536144203	0.056799184632857	143.226784574994
SCO6169	mu45_24	0.962781793142502	0.11231819107939	6.73128296857155e-18	2.59299864059463e-17	728.51387372738
SCO6170	mu45_24	5.10805124010139	0.325907347724287	6.254523442494409e-56	5.874757767602829e-55	156.409736513492
SCO6171	mu45_24	6.01459749884103	0.569324767005454	6.93103891284037e-26	3.47349125836467e-25	70.1764446350406
SCO6172	mu45_24	2.80336708534828	0.170304111003976	1.1908251971296602e-61	1.2129405222192101e-60	268.435319540848
SCO6173	mu45_24	2.35207227863836	0.24467513072185	1.5661755520920399e-22	7.09209864610733e-22	82.5899509696705
SCO6174	mu45_24	3.40343506198527	0.393481770633371	1.3457202668147399e-18	5.37123870362748e-18	44.2494181259716
SCO6175	mu45_24	-0.0672746181225194	0.225678445880134	0.756531501986334	0.796653674822612	74.0902099593369
SCO6176	mu45_24	-1.23821877658634	0.147502143188899	1.91037727547399e-17	7.22773225834177e-17	233.516925813829
SCO6177	mu45_24	-0.142590914182657	0.146807814723172	0.325804319087534	0.381499443804647	222.925333983255
SCO6178	mu45_24	-1.61402841694929	0.14504476865147	3.59590157926625e-29	1.9735938478786e-28	208.509685619986
SCO6179	mu45_24	2.49156114410071	0.200306486260387	3.4786457706721397e-36	2.27169182176367e-35	306.886894717882
SCO6180	mu45_24	5.6942366351617	0.217355624927659	9.82119500481632e-152	2.98444922585846e-150	815.1401960777
SCO6181	mu45_24	8.3144717063613	0.715773947101266	4.7936309017546e-30	2.69315524086399e-29	298.763071221159
SCO6182	mu45_24	7.6669777747532	0.653150528521685	5.960818787605611e-31	3.44515119758223e-30	231.381220715296
SCO6183	mu45_24	5.34815856679721	0.364143437725906	3.81562412750468e-49	3.2143866844274097e-48	191.074445308902
SCO6184	mu45_24	4.50108901315794	0.241534668951007	5.48723815185962e-78	7.113456004138009e-77	254.284776798217
SCO6185	mu45_24	5.91838085761272	0.25797108339418	7.62384062091543e-117	1.51376663265417e-115	538.018871194161
SCO6186	mu45_24	5.93118396007981	0.34691153294828	7.68097032407334e-66	8.25230825365852e-65	313.159814945892
SCO6187	mu45_24	6.11386269010398	0.332309761793716	1.24190036545101e-75	1.55594641633103e-74	358.235098661777
SCO6188	mu45_24	5.50589837644128	0.277300749482245	2.52314171560729e-88	3.69887859355289e-87	465.386949837382
SCO6189	mu45_24	5.30434279870134	0.476210421326718	9.51020361479904e-29	5.12283838948275e-28	84.8024389001853
SCO6190	mu45_24	4.15379875955454	0.311403842655998	5.469584054426699e-41	3.9537279021998694e-40	107.827766231426
SCO6191	mu45_24	3.19543821213345	0.411310786015591	1.90752013855167e-15	6.622700507596611e-15	37.2086203179316
SCO6192	mu45_24	-0.549346367700019	0.192509536492241	0.0035504946984652	0.005853800697932	113.129082373917
SCO6193	mu45_24	-0.567621591554117	0.10166811974673	1.95101660365074e-08	4.88096434527361e-08	511.602222183911
SCO6194	mu45_24	0.0231934227196741	0.121218259233325	0.84835249082656	0.873408845570059	277.490433748462
SCO6195	mu45_24	0.035497428737383	0.158513028843569	0.821779443065907	0.851753161354025	446.773068403963
SCO6196	mu45_24	-1.28059828296027	0.110083876171284	1.19052035384443e-31	7.0099482997011e-31	927.213223185757
SCO6197	mu45_24	-2.12907612747718	0.121801166732856	3.1475416774204e-69	3.5417746593986002e-68	5621.53219244255
SCO6198	mu45_24	-3.14397727848725	0.180561242592542	6.36836440197999e-69	7.1352974292470105e-68	6897.55746698807
SCO6199	mu45_24	-3.60108050442421	0.151393796372588	3.99933612660458e-126	8.987619839816549e-125	3014.9659438236
SCO6200	mu45_24	-1.61805272262583	0.160448872863219	2.22526820902635e-24	1.06875557644787e-23	277.196651833606
SCO6201	mu45_24	-1.52391579597057	0.149830628056405	9.07310155233327e-25	4.39804298361866e-24	169.482875313372
SCO6202	mu45_24	4.71163698509871	0.190547833963258	2.2607113089666998e-135	5.79436561968165e-134	413.717939690023
SCO6203	mu45_24	6.80993323423751	0.312165578626109	5.2460926089809994e-105	9.372461123516631e-104	484.22584626251
SCO6204	mu45_24	-1.66117653959253	0.210269036794407	8.10923472614308e-16	2.8687743778592803e-15	220.613934016041
SCO6205	mu45_24	-1.573464094454	0.189403969688398	2.8359404881498704e-17	1.0657537732898599e-16	259.388476636306
SCO6206	mu45_24	-1.55961816025362	0.166710817572095	2.56494028953461e-21	1.10775477372357e-20	247.620596928116
SCO6207	mu45_24	-1.26183216578956	0.139887998990514	8.58471274406909e-20	3.55678299269593e-19	231.596205997506
SCO6208	mu45_24	-1.38622115402104	0.115164832310822	9.229649211546119e-34	5.6730516274417096e-33	437.058981009931
SCO6209	mu45_24	0.289357084880694	0.294940605382493	0.305344571749223	0.360339674425091	35.1808456784501
SCO6210	mu45_24	0.772917166749214	0.248922411097203	0.0013610700532716	0.0023528482318293	47.7203450303188
SCO6211	mu45_24	0.650091795630121	0.233795510684147	0.0041580989420453	0.0067969924973868	75.897846403065
SCO6212	mu45_24	0.401549798381257	0.248176821360363	0.0948479039292822	0.124396673999559	57.3559665930333
SCO6213	mu45_24	0.0509713495744408	0.195422428638846	0.791399260870733	0.825281798033394	78.301443930312
SCO6214	mu45_24	-0.116623755027216	0.194227938976274	0.532890325246852	0.587415154028259	68.7557963200418
SCO6215	mu45_24	-0.271441582941847	0.227031981003356	0.219142174096095	0.267548578990609	58.4059654693925
SCO6216	mu45_24	-0.127952325905078	0.154784180478108	0.402239870016934	0.459677590054322	228.140631912996
SCO6217	mu45_24	0.727216060374199	0.0930164535681342	4.05927487512937e-15	1.3932994680805101e-14	613.210919270376
SCO6218	mu45_24	-0.0281668363994214	0.145641984999855	0.842860650382121	0.869158353574326	445.020846546574
SCO6219	mu45_24	-2.10064367537446	0.128705340070807	1.33615078258028e-60	1.3366620647675001e-59	1844.49744839892
SCO6220	mu45_24	-2.3934183651916	0.11509536321476	7.252134986270941e-97	1.1776085858659e-95	1823.89269290983
SCO6221	mu45_24	-0.289298215462782	0.144475861324478	0.042762433017802	0.0597090550398115	159.55754268088
SCO6222	mu45_24	0.841702400177423	0.116907837077489	4.1930243528194097e-13	1.31596198476041e-12	339.591893422904
SCO6223	mu45_24	-0.474256910448179	0.222346809892467	0.0282542461335267	0.0408249912353076	57.6710134129114
SCO6224	mu45_24	-3.14717185466412	0.16531114612286	4.41714591604662e-82	6.04601665262717e-81	408.524243312547
SCO6225	mu45_24	-3.19978117911995	0.137885632734059	3.41820963218585e-120	7.073619563386169e-119	662.826815646014
SCO6226	mu45_24	0.2168699293672	0.187442332250303	0.23781041796817	0.288009127258239	88.8886298331245
SCO6227	mu45_24	-0.322786843997934	0.129465722827289	0.0116696688138396	0.0179145062648158	230.75191069929
SCO6228	mu45_24	0.173106609574841	0.199497537477323	0.380633281146348	0.437985156107806	684.329603655636
SCO6229	mu45_24	-0.350565174626932	0.171570908333714	0.0378900133633992	0.0534000673511483	171.183519575302
SCO6230	mu45_24	0.212118298001919	0.280630423411403	0.432865246863323	0.490213135701442	54.1857381806925
SCO6231	mu45_24	0.402931615692516	0.241588287554466	0.0859246426612926	0.113567066463181	51.5967304895999
SCO6232	mu45_24	0.280801536462262	0.201598696524997	0.153977978491183	0.193968725555148	75.8265904402988
SCO6233	mu45_24	-0.46335055002553	0.141376871787329	0.0009363016916926	0.0016457674065319	189.839016363466
SCO6234	mu45_24	-0.738535873934431	0.213512420001329	0.00039153914391	0.0007133197458041	62.3354211151475
SCO6235	mu45_24	-1.05710016236435	0.137641245063685	9.47810781008013e-15	3.20003441904685e-14	203.692862585832
SCO6236	mu45_24	-0.0974585182728198	0.17595142883007	0.572968908325447	0.625702471177455	118.160625931319
SCO6237	mu45_24	0.205561907782058	0.461928947666521	0.620448796909615	0.671012122747119	10.275290384791
SCO6238	mu45_24	0.0623541295886503	0.224771655847495	0.776048454528728	0.812722149048771	55.9901694441585
SCO6239	mu45_24	1.85046470001334	0.179095710992634	1.5061813654805101e-25	7.4576896776917e-25	125.615914482766
SCO6240	mu45_24	1.19667515019574	0.251889768689449	9.32465887015242e-07	2.10758788238056e-06	96.3034842158094
SCO6241	mu45_24	3.26722849196783	0.722912647999617	1.32064221444344e-06	2.95346361216992e-06	9.40407212670012
SCO6242	mu45_24	-0.205560199943008	0.163087046004034	0.200239142289813	0.246658645041465	136.008735073704
SCO6243	mu45_24	0.676660489964705	0.112375212479635	1.3795259363349302e-09	3.6851573292489304e-09	571.23583212351
SCO6244	mu45_24	0.464282362801101	0.199981066418156	0.0179563059384068	0.0267841969332303	78.4186070967551
SCO6245	mu45_24	-0.850967750988441	0.132088858380402	7.646172754394749e-11	2.16260125902337e-10	264.378850551968
SCO6246	mu45_24	-0.441336452739863	0.100289716710476	9.73585069893065e-06	2.04549362528029e-05	473.159896883085
SCO6247	mu45_24	-0.351222430535472	0.148044335568278	0.0164703813677308	0.024770316599638	231.559510339577
SCO6248	mu45_24	-0.351438915599504	0.161258945472599	0.0270681873113073	0.0392123740455455	208.510372578948
SCO6249	mu45_24	0.0991406704706459	0.358670861481445	0.769220461318137	0.806981818902909	24.4650728126126
SCO6250	mu45_24	0.845718034097605	0.461385896747607	0.0415687999209158	0.0581251734319385	12.0254108727668
SCO6251	mu45_24	0.576797938730713	0.673433549768296	0.270953288834529	0.323403841778909	5.09146397599985
SCO6252	mu45_24	0.323661994336286	0.783169521432977	0.53737705824785	0.591612614800377	2.748260914592
SCO6253	mu45_24	0.417910926130873	0.161650176196396	0.0088537529348775	0.0138106571734774	175.423008469202
SCO6254	mu45_24	0.0153114844057274	0.135664438675792	0.91008574429385	0.926866964354846	191.657073605049
SCO6255	mu45_24	0.196521138134533	0.110465209681604	0.0737452417620317	0.0985489744657718	523.869465907932
SCO6256	mu45_24	0.152085565263664	0.13464539650995	0.255029524198077	0.306543533836861	170.954185026114
SCO6257	mu45_24	1.80483958095052	0.150454450111147	1.11306014076028e-33	6.83077518308517e-33	221.146703055983
SCO6258	mu45_24	2.89436189616847	0.215982399436149	1.34029913804801e-41	9.83345756754961e-41	112.05672897218
SCO6259	mu45_24	3.021501514644	0.327561975133335	6.96547073876343e-21	2.97226262263991e-20	50.9430329322821
SCO6260	mu45_24	-0.26271904791452	0.0767541773730384	0.0005892088193047	0.0010557835891723	818.023752393181
SCO6261	mu45_24	-0.275112401656223	0.106248425243677	0.0092298715500778	0.0143573745670885	429.469088171358
SCO6262	mu45_24	1.35638349896128	0.0971280382442068	1.09784530088638e-44	8.54206418140071e-44	807.017126071479
SCO6263	mu45_24	0.948552099970723	0.12770797571487	7.03235355272896e-14	2.2962010372212e-13	281.206522618555
SCO6264	mu45_24	-0.817857313786402	0.16473313881924	4.68026617937024e-07	1.07457048140518e-06	164.853143233111
SCO6265	mu45_24	0.913253336398173	0.125432256464336	2.06126236675561e-13	6.57441266468656e-13	298.175480904046
SCO6266	mu45_24	0.767083504159144	0.129157977025852	2.2578347343874e-09	5.96235616895635e-09	212.988478453102
SCO6267	mu45_24	0.0962376497668467	0.187666886094634	0.6029655043479	0.654579050671121	106.272122410197
SCO6268	mu45_24	-0.479258045039098	0.294222398712192	0.0870951238019863	0.114959114099458	49.713383252852
SCO6269	mu45_24	0.242522125928859	0.099120954185025	0.0140524598933649	0.021322004825626	456.360340665787
SCO6270	mu45_24	0.226812896526765	0.0757160162374576	0.0026595656028665	0.0044409139926085	1386.93830268637
SCO6271	mu45_24	-0.0391481580878063	0.0821799437180481	0.638981861722271	0.688114065836575	1425.39172168153
SCO6272	mu45_24	0.372877408123407	0.372989491849344	0.283762121929212	0.337306202226554	19.7173983763398
SCO6273	mu45_24	0.241210151835266	0.186882042676235	0.189280496355908	0.234448346955052	119.474082680744
SCO6274	mu45_24	0.258641826581248	0.135049154147234	0.053170210515137	0.0729555565203323	172.235007374651
SCO6275	mu45_24	0.491712543752592	0.211971387552378	0.0178459255678857	0.0266398161836558	79.6418347885882
SCO6276	mu45_24	1.0649770460839	0.492683184337716	0.0153557800167425	0.0231651053416641	13.1160857635739
SCO6277	mu45_24	0.235136473038379	0.210736567553449	0.255272480492411	0.306788548038919	76.2168484974494
SCO6278	mu45_24	1.15119791273071	0.392944199989868	0.0016167866682726	0.002772290738798	21.8162233750247
SCO6279	mu45_24	0.499505506116848	0.37931491988313	0.156002090607775	0.196329331937866	19.0283088121102
SCO6280	mu45_24	0.773672570698241	0.179306022076057	1.24023550365535e-05	2.57741575388684e-05	121.860627120059
SCO6281	mu45_24	0.610816922444107	0.414491036881762	0.10788115901237	0.14006156764344	18.6481968322784
SCO6282	mu45_24	0.53484195342908	0.183508123372423	0.0030646988362332	0.0050892299327922	120.779509223519
SCO6283	mu45_24	-0.706756296742094	0.143029131568793	5.76019719697941e-07	1.317504421578e-06	209.126483071625
SCO6284	mu45_24	-0.84788524030946	0.116943096454256	2.77306298247305e-13	8.77334932292705e-13	324.653149593103
SCO6285	mu45_24	-1.02586895999842	0.272528958459714	9.3027287818706e-05	0.0001802403701487	55.4032243180328
SCO6286	mu45_24	-0.5478604380472	0.222710400278598	0.011526443250733	0.0176980999247258	64.1928294122416
SCO6287	mu45_24	-0.15893240158791	0.279665672625727	0.554839561643329	0.608531209896326	38.929699888717
SCO6288	mu45_24	0.176569399440991	0.233113659002622	0.43487977030926	0.491960484427452	69.3936266428448
SCO6289	mu45_24	0.770316739753269	0.241146558701854	0.0009999359881452	0.0017532971059743	65.8393545159235
SCO6290	mu45_24	-0.0479446672541099	0.468832963219996	0.90522194956616	0.922752242064907	11.7713303408233
SCO6291	mu45_24	0.183449782008615	0.215619480997677	0.384638804649837	0.44194581671091	94.6901273795832
SCO6292	mu45_24	-0.0032778410682451	0.188396215297882	0.99691593931987	0.997361166670039	145.262594063036
SCO6293	mu45_24	-0.306298326474688	0.189130170013194	0.0992466517925749	0.129623895088953	147.553147884805
SCO6294	mu45_24	-0.140191643945844	0.124997970667652	0.259406597397281	0.311089593790042	271.047546991411
SCO6295	mu45_24	-0.503648665224335	0.151540682785788	0.0007658269055918	0.0013570674244367	664.415560496634
SCO6296	mu45_24	-0.412133236206431	0.241313836136916	0.07813158939175	0.104091397248088	57.4223362219909
SCO6297	mu45_24	-0.156243578736504	0.238929903274782	0.499127287386025	0.555585483248452	53.708262717232
SCO6298	mu45_24	0.124975344312979	0.249615537344956	0.611516197992253	0.662623455854792	51.9595968359962
SCO6299	mu45_24	0.162830450223024	0.182481716813954	0.366003113761213	0.423074785737537	118.368226131455
SCO6300	mu45_24	-0.299967164749739	0.216203182708631	0.156253641138332	0.196582821213977	75.9134403576552
SCO6301	mu45_24	0.972822089861014	0.714455165697791	0.0818800906813872	0.108679226808956	4.73387959760232
SCO6302	mu45_24	-0.161467068157501	0.489845969723321	0.705831908092451	0.750724119225535	10.3711760165513
SCO6303	mu45_24	-0.151830361493299	0.288812975716086	0.581686403003104	0.634250863166043	62.9405210006666
SCO6304	mu45_24	-0.244749426502997	0.211213088873719	0.235307177269672	0.285374082468848	74.3870595836355
SCO6305	mu45_24	-0.308044039332478	0.264880968929509	0.227105270343907	0.276110158937725	61.3641510476105
SCO6306	mu45_24	-0.41088286856736	0.222614300634144	0.0580510467697745	0.0791678594705862	111.336047238207
SCO6307	mu45_24	-0.182175116868445	0.189597524828124	0.331282707250263	0.386989912565358	101.900406514345
SCO6308	mu45_24	-0.250686966110558	0.169171482829127	0.13272254017827	0.169259005303768	147.410233323037
SCO6309	mu45_24	-0.0455578226262263	0.18603206996303	0.802105391908714	0.834666754872851	105.011321033168
SCO6310	mu45_24	-2.01129263723868	0.0887353778663042	1.6128839166330599e-114	3.11572624585052e-113	1028.39596606125
SCO6311	mu45_24	-0.65172761858658	0.175091906617232	0.0001464940671269	0.000278601592744	103.393170357481
SCO6312	mu45_24	-0.312989689051376	0.071765167091703	1.18181355632149e-05	2.46122244350224e-05	1165.10930314832
SCO6313	mu45_24	0.0112978746086151	0.360611631753422	0.97476290777769	0.97963422420559	27.2991228268651
SCO6316	mu45_24	1.1831691393146	0.507576266851129	0.0086075993096856	0.0134507673612004	12.6948920028166
SCO6317	mu45_24	0.512622279873317	0.395609995714085	0.159884861401752	0.200764804350615	15.7515269993814
SCO6318	mu45_24	-0.0289829626016118	0.134982879377464	0.827662248786826	0.856605307104128	233.21209710549
SCO6319	mu45_24	-0.315677099673713	0.204214549707829	0.113813498081019	0.147130256378677	87.3820341762529
SCO6320	mu45_24	0.194297883760279	0.239630917729182	0.405544876457127	0.463252034088733	56.4882402951568
SCO6321	mu45_24	0.809144388591089	0.236117214361896	0.0004242363747332	0.0007709188802207	55.9887787322757
SCO6323	mu45_24	-1.33553710706183	0.18232304589618	9.149308127634871e-14	2.96643338755851e-13	486.031456253625
SCO6324	mu45_24	4.1079409871826	0.189562742600964	3.31558250892991e-105	5.96424624255442e-104	2101.53801567942
SCO6325	mu45_24	3.62664055127701	0.234317537457778	1.21771850799895e-54	1.1235960303806801e-53	180.62420497623
SCO6326	mu45_24	1.38160239895726	0.312999338022151	3.94511347819623e-06	8.51445377256275e-06	37.7471169349391
SCO6327	mu45_24	1.24843996373206	0.297568795231247	1.24834631290094e-05	2.59358414094889e-05	35.9218300893993
SCO6328	mu45_24	1.3773122349623	0.362541075980972	5.6481340629747e-05	0.0001115264739574	24.7100454825073
SCO6329	mu45_24	1.38455442271959	1.09675843348867	0.053583238276458	0.0734580209407901	2.99352054652263
SCO6330	mu45_24	2.56414626860036	0.316322369670101	1.04616606086287e-16	3.83235890487974e-16	57.4650545016434
SCO6331	mu45_24	3.28041654286909	0.266896748845283	2.2247755675721e-35	1.42906754926028e-34	98.3074609047302
SCO6332	mu45_24	4.15961212366406	0.772168679585163	3.28852756796655e-08	8.11577146493445e-08	15.7945281674306
SCO6333	mu45_24	2.53612211048202	0.267479271115819	5.553199337205601e-22	2.46763413040813e-21	58.4902369256892
SCO6334	mu45_24	3.3556203792121	0.138471867464443	1.39990522780821e-130	3.37829436975377e-129	584.584995942125
SCO6335	mu45_24	1.77720056353192	0.153127761014024	1.0920914902896601e-31	6.43521679815309e-31	221.678031319101
SCO6336	mu45_24	0.129971597902965	0.272180453457395	0.621465882019052	0.671649016491033	41.5915628959964
SCO6337	mu45_24	1.43046686015527	0.720184418152016	0.01426736923021	0.0216146372170247	6.6880449897857
SCO6338	mu45_24	2.33588146101414	1.65849086937429	0.0144455541026062	0.0218523371210037	1.99672289584283
SCO6339	mu45_24	-0.370228637818629	0.12998656507554	0.0041344677476353	0.0067597728882018	228.147304120843
