""	"D24_1"	"D24_2"	"D24_3"	"C24_1"	"C24_2"	"C24_3"	"D45_1"	"D45_2"	"D45_3"	"C45_1"	"C45_2"	"C45_3"
"SCO2482"	7.2978163979945	7.22345756111536	7.25874546452324	7.35913929987512	7.19074123443819	7.11626219437888	7.77906106596087	7.50119523887941	7.74236472538665	7.69094446131039	7.55351643680546	7.50476546843248
"SCO2483"	8.39527833155711	8.52466172713623	8.54897150968733	8.32701407929857	8.18226626085127	8.29295438006474	7.96921432250891	7.94457336880205	7.7842844672499	7.96422863728399	7.97323622907277	7.91506371794596
"SCO2484"	8.77515776462743	8.97767284520368	8.89637584656563	8.61774947365544	8.69666020317729	8.85964600732387	8.11288109776674	8.23857515107045	8.30654070997165	8.40509655939544	8.22985172393088	8.34428364875589
"SCO2485"	7.68272480457422	7.69734677193574	7.70279241097321	7.72540819664642	7.52180569993783	7.69093877970866	7.25115508621412	7.40932412603281	7.36716653642999	7.28470669245759	7.27782808477706	7.31991344394402
"SCO2486"	6.95106129673953	6.80858425194576	6.95034839518703	7.54994347294831	6.96915652231911	7.04428703508115	7.18638960708241	7.0759033400115	7.10967641598504	12.1202734294794	11.6728956898344	12.6761687430616
"SCO2487"	6.83303382875372	6.96653061852154	7.18443760478472	8.06469379181309	7.12523037446706	6.93944252832302	7.4053822922912	7.45645014082112	7.14741872205018	12.8852699492943	12.3256002732844	13.4363011253494
"SCO2488"	6.66043943324375	6.59608002384877	6.67288883986645	7.10872138159431	6.56511374893089	6.64441180775957	6.75184659600756	6.80226115399413	6.87219998133295	10.8169239745274	10.3872015386472	11.2048378202957
"SCO2489"	7.81249087759715	7.58843984487125	7.76524184157937	7.79902479037046	7.73717398632369	7.78835836054458	8.16331494909048	7.92167058694175	7.90103774002793	10.0258721596282	9.66965121980202	10.3980345252355
"SCO2490"	7.66277922713732	7.78629671692667	7.65894471929296	7.67326133876204	7.68226408982133	7.72443675444096	7.73485983791081	7.79297969472999	7.89043933023066	8.1235646646451	7.83712768194981	8.30879029345256
"SCO2491"	9.14196911362088	8.73169396780691	8.90039516172501	8.89830715859458	8.88183995778838	8.82347860460422	8.86165634003241	8.84573236825049	8.80056251922169	8.79472670479899	8.89330812310254	9.05931625810227
"SCO2492"	11.1460639240961	11.1691041769519	11.139691885145	11.4886635648809	11.3424032342065	11.5537864066904	9.86612869212614	9.7546009346099	9.70017701123424	9.84532276881619	9.85394193742498	9.91562194354834
"SCO2493"	9.94734087949294	9.88672640184394	10.0516703765681	10.0891347256941	9.96988700584767	10.1062693591914	8.97509157281648	9.01678371347286	8.82086741353871	8.89366130043299	9.15267917296593	9.07058017409822
"SCO2494"	9.05748967366162	9.28219481654734	9.22083839836396	9.14408659385913	9.27134566514468	9.70702209654851	10.2011945492677	10.2262270322425	10.0917253468178	10.831654249053	10.8509624613169	10.8304423945189
"SCO2495"	13.8941477706307	13.9355648401669	13.6892058222631	13.5143009233877	13.6497782349477	13.5641211863549	9.67636356640457	9.60972002013767	9.58918099520949	9.84532276881619	10.036625618445	9.99784783514311
"SCO2496"	11.1364100111929	11.1504507649022	11.0122973146421	10.6867198742211	10.7868160648184	10.7096063114681	8.55228858854086	8.41537974828838	8.43793018660627	8.16625565546911	8.34699715948442	8.28455392805141
"SCO2497"	10.8089759955974	10.7662303789616	10.6555353920054	10.5021401414738	10.5642277858814	10.5108175330714	9.43830362606834	9.23682293342557	9.35740498642616	9.36943158451191	9.22851398973595	9.36992076263277
"SCO2498"	7.16557274037214	7.10802872984769	7.25874546452324	7.22239105684468	7.22727360253092	7.38248773127494	8.63985828444234	8.69685760595161	8.49402483888528	8.19584890803701	8.53766099781992	8.33648280420539
"SCO2499"	7.95155268857164	7.57685386346651	7.74483881507646	7.9115162881773	7.76357493043089	7.92648630150038	12.0576785977227	12.1803003455644	12.0052945544924	11.7550340057984	12.1539089973873	11.8193466123127
"SCO2500"	7.84682749812994	7.76717286618078	7.68110577640347	7.65526614165092	7.6536570978679	7.6295129203926	11.7076071342813	11.819210785539	11.7392823992625	11.4956873156688	11.7146442633269	11.6019506481766
"SCO2501"	8.49255253958715	8.63694011993906	8.42270670387933	8.51355795222471	8.62237119090047	8.49205094635684	9.23557775472089	9.28375320354225	9.08751144096492	9.10174311655793	9.17921959333861	9.11038128974477
"SCO2502"	6.97651092017043	6.72212013194534	6.4234206960654	6.81099077988861	6.76980331798549	6.73564529015258	7.11498241605276	7.24941728339147	7.12250138998818	6.90810560035889	7.02276693139504	6.96465957707363
"SCO2503"	7.69255212531983	7.79573107085398	7.86177870851091	7.60880044993741	7.70320106039229	7.74886620015216	7.77906106596087	7.8683555430265	7.99217726831983	7.90580188598533	7.7731912908761	7.9747833615233
"SCO2504"	12.1826848420564	12.3245083681583	12.3930998601186	12.3683708247903	12.4065669150544	12.4245552049704	11.7300877326932	11.656097406768	11.9276140561041	12.1775882985931	11.9545373097687	12.2617568125723
"SCO2505"	8.81818877780324	8.97767284520368	8.98593303735564	9.25599124064627	9.12149842572676	9.44466734129462	12.6466517471055	13.3256425813703	14.3601880872081	13.9921990420912	13.2943128450991	14.6971721517213
"SCO2506"	8.73069446933455	8.71856581703946	8.84300569500953	8.84535746762869	8.63819739940359	8.95362580797729	10.933633078461	11.6179360753626	12.420571734586	12.1495608551962	11.6745558833472	12.7962399394176
"SCO2507"	8.55979386751495	8.48321578043862	8.59015103304352	8.66495865943656	8.50586872071595	8.73390019422642	10.4436051824899	11.2251905364547	11.9494455018477	11.7886740996761	11.2272250355693	12.4063139949461
"SCO2508"	10.2688269334895	10.3133037833282	10.3521095316524	10.0919004477061	10.2492182717227	10.2538125300957	10.145066590803	10.4913823740619	10.8243112503114	10.7335518548417	10.5429919345432	11.1546013047214
"SCO2509"	10.0367725133733	10.0474910752552	10.0339593592207	9.9798466156448	10.0217645761279	10.0713007428222	9.53401723474821	9.50584440119927	9.57175074010384	9.81227886965771	9.54483034549076	9.76155637772223
"SCO2510"	9.52187223176672	9.44395289573104	9.4991218212149	9.46670618137147	9.23740091223924	9.30655445041464	8.95180981311418	8.81216457878192	8.87517393423021	8.96013854949455	8.90503948676089	8.94371874898693
"SCO2511"	6.79755257856385	6.76812494976429	6.88869554905993	6.89738943064414	6.84714610246029	6.69394660373371	7.11498241605276	6.97619356416157	7.10967641598504	6.95870781047618	7.09233150180999	6.90808111749919
"SCO2512"	6.95106129673953	6.76812494976429	6.92051616668132	6.99193976291012	6.73974931198323	6.73564529015258	7.05571617297575	6.93843876012046	7.13507782213406	7.12406238130739	6.98455434257528	6.90808111749919
"SCO2513"	10.1975038599839	9.73937348643962	10.1018208702559	9.64035340039543	9.0469649951287	9.20957527543597	9.2995545895292	9.31744906500366	9.67866564507789	9.26171608901877	9.15024088950452	9.32399459484818
"SCO2514"	9.31301805937301	9.08572993045136	9.32482490619725	8.96788636901292	8.7264226670465	8.86288626969402	8.36230757292089	8.44944178945981	8.66330342251864	8.49106987480952	8.5605681218081	8.62576927047988
"SCO2515"	9.04777376787878	9.14477359899938	9.09106151025059	8.86212866251298	8.79245088842355	8.84987819435952	8.50148958577176	8.30313438471939	8.58140835439439	8.30754054831568	8.42082086899341	8.29268536789779
"SCO2516"	7.97439274039054	8.02394947366984	7.96742569633343	8.0954751246023	8.0688527851369	8.01833919111523	7.63037347225694	7.73960760708448	7.81324434883203	7.40500104676705	7.60670069903999	7.52943394502013
"SCO2517"	8.3464647960069	8.45661733872296	8.55938913983012	8.37628352468723	8.63504737418451	8.53421749917002	8.08684087334806	8.02657308759376	8.14260883863853	8.16625565546911	8.13267986812881	8.19137539909386
"SCO2518"	8.18107105441461	8.20786289045109	8.216254487712	8.27047520265839	8.48125689924198	8.53835952327959	8.20577613798803	8.3564961269053	8.29525933104835	8.05979355032562	8.18988296841533	8.16467743068064
"SCO2519"	8.42160447863757	8.51442434741719	8.39941761880758	8.46040322651107	8.78683718432682	9.3435266660956	9.03002974778268	8.98972946044699	9.01307516254149	8.6997567951439	8.76353383804515	8.70457295026487
"SCO2520"	10.1582506922385	10.2101285279636	10.2653961807872	10.1151948666555	10.2040937337897	10.5277356863981	9.33047111884507	9.2450996372037	9.44327824347671	9.90424800209311	10.095148859674	9.97685189567043
"SCO2521"	9.54478217564303	9.62580132701422	9.64243165878309	9.60379224554282	9.60331511545704	9.78741655697055	8.97178990671769	9.00455279580694	8.99768894221851	9.32286127141765	9.3604065076242	9.39676756572401
"SCO2522"	10.2060820849615	10.2949612303575	10.1827435140673	10.2997947811816	10.3354042963794	10.3765794358779	9.69023270633558	9.6411548734432	9.55262095737354	9.98595669260068	10.1417445918245	10.0634680961526
"SCO2523"	10.8303380427291	10.8951726087267	10.8363436237809	10.9005912922755	10.9318458812676	10.8972383244872	10.4047575233618	10.2241666191289	10.3126643538529	10.7958676722174	10.7669433072276	10.7864240696539
"SCO2524"	11.7761155570946	11.9184193602666	11.971599743926	11.775436339948	11.9249892289181	11.8940281131933	11.2893673451169	11.4080507749814	11.300896879612	11.838776952749	11.7908574181964	11.8303702809719
"SCO2525"	11.8939655809563	11.9402829308266	12.0045078627716	12.0357192819467	12.0458791754837	11.9325389630399	11.7671015097243	11.6685964717352	11.7172601760278	11.9162975280188	11.9023702523777	11.8689313678037
"SCO2526"	9.05102006978354	9.24088480513843	9.44610672233443	9.25848899289714	9.34060169601418	9.73835383438623	8.89354780355385	8.70302028794675	8.86546151988882	9.4376446938003	9.58648947330071	9.32212567322855
"SCO2527"	9.27770706613276	9.47214400026066	9.68409640551506	9.44504624804062	9.76206090082236	10.1391028098205	9.08588914984722	9.07167794688247	9.13431554209675	9.59594879825899	9.72086609037154	9.5156579803334
"SCO2528"	11.8030978201709	11.6409041041622	11.6800132723406	11.7651350672942	11.5711783295544	11.3716921203967	11.4599560640368	11.3700456651678	11.3714720632039	11.4048632328569	11.2491289232316	11.471717949629
"SCO2529"	12.3652357725037	12.4277280304254	12.5384125216326	12.9045203028908	12.972062044337	13.2828918204495	12.5063444015064	12.5510692756894	12.7695944701749	12.5791584518687	12.5243413296581	12.6716706651719
"SCO2530"	10.0335585598987	10.2864153874219	10.3873234851469	10.537975971924	10.7847798940527	10.9651982620624	10.4689301088831	10.5007595683536	10.6618966551847	10.3016744197081	10.4537005713718	10.5410994813774
"SCO2531"	10.4672137719065	10.5845174555785	10.7439104380533	11.060250032548	11.0774900004144	11.2638212711068	10.8772418982074	10.9199469068506	10.9816804871946	10.5889775870556	10.7306303573236	10.7243912031226
"SCO2532"	11.7861152675513	11.5448458342281	11.5479213493861	11.4246335993427	11.3003149487649	11.1814995548218	11.4175456204631	11.3742155311124	11.3822192075921	10.71497179462	10.6909111908485	10.9201092286598
"SCO2533"	10.404092613876	10.0825261070728	10.2501630878616	10.2462569303304	10.2393130992036	10.1075973195035	9.90223043890202	9.65045021998721	9.87208957238783	9.73451957427493	9.58112514528326	9.73672116048007
"SCO2534"	10.444471622922	10.2575544020854	10.2789684659531	10.4461083479243	10.2843187900018	10.2272087305095	9.95880197008273	9.72708207741235	9.81911809904395	9.75665315885666	9.74659056898255	9.798010497036
"SCO2535"	8.3738163285832	8.12648973250707	8.35151303195122	8.29133367766968	8.12217506819914	8.11510136579578	7.9908603194079	7.91004160412624	7.88510191845122	7.90580188598533	7.81623565375122	7.94802835604952
"SCO2536"	8.06843889517597	7.97708422421303	8.04066889762123	7.98064441496063	7.89239641049228	7.74886620015216	7.81313982804076	7.77328003042959	7.90629931847281	7.47660430901757	7.4676186034632	7.63674347020184
"SCO2537"	8.33535525477687	8.17462138064462	8.216254487712	8.15474201694087	8.21342618313723	8.38946371229143	8.46324675119572	8.32392847213753	8.43793018660627	8.16024904571578	8.2589941988325	8.2556656540235
"SCO2538"	9.68934851373027	9.70108522892294	9.665730483711	9.69621805621541	9.60020010929279	9.83000327344465	9.25991603972846	9.09717403872952	9.17570311052368	9.27467850794254	9.46541399361313	9.32772492663351
"SCO2539"	10.6910391390651	10.7110143239891	10.6681718125669	10.8198213721877	10.7983001434057	10.6814438534053	10.3262709833424	10.205487866358	10.2960887193428	10.3579484831217	10.3249082318959	10.4015292446943
"SCO2540"	9.64349489752771	9.66172997556378	9.62351134668141	9.63082364545314	9.71254386929555	9.57617014817326	9.89029827641729	9.86360918278094	9.96803516368427	10.1252652732108	10.1656704563068	10.0219577410583
"SCO2541"	7.0678817644745	6.87861651621777	7.05517514492212	7.14319208786569	7.09709267733313	7.26803878900066	7.18638960708241	7.14800027884435	7.15953599199947	7.00474213478295	7.16965579121131	6.98219452477416
"SCO2542"	7.04636809172478	7.01767715715828	6.88869554905993	6.96990420707694	7.06763529649136	6.83585564433907	6.91474618390552	7.06043207126004	7.10967641598504	6.93405982457864	6.96438272099502	7.10568614545937
"SCO2543"	6.89587744655309	6.76812494976429	6.67288883986645	6.81099077988861	6.8230711865949	6.77232911137851	7.09584781989601	6.93843876012046	7.04126908374465	6.78543433850639	6.84873481960919	6.96465957707363
"SCO2544"	8.62372880771037	8.72733231305801	8.7830582377317	8.58530578271987	8.64447490105414	8.69043324498561	8.31956008193962	8.38431674649314	8.37571797412429	8.59318349861957	8.59049689401548	8.46295959983735
"SCO2545"	8.43714249146147	8.48321578043862	8.35151303195122	8.77609689147307	8.72936254054525	8.26248271859208	9.19403863391043	9.20321238118004	9.08957989718316	9.41915742695462	9.62347806799482	9.0906249588789
"SCO2546"	8.66756008042235	8.70530655707765	8.71108356770748	8.55624079145936	8.57040277176753	8.3754514408682	8.74953128277758	8.73641265153981	8.73235811133225	8.7461880739745	8.79558999255067	8.58129489300305
"SCO2547"	10.0271088006194	10.0609395710589	10.1052153176936	9.58810951844009	9.61416368843645	9.6292333882961	9.70591810598618	9.66274946701827	9.55558099685009	9.19228482381326	9.1280999509087	9.18048742122888
"SCO2548"	10.3625411821747	10.4316422711886	10.3817471733011	9.9311942580827	9.9284618311007	9.99724357647389	10.0334722939797	9.82045949489988	9.73964859695184	9.47390233133781	9.31348614006871	9.2648569663207
"SCO2549"	12.3256406065931	12.3053354588681	12.219078316153	12.1043908578574	12.1095045464533	12.2914772177927	10.5049849366381	10.6376102739071	10.5779231505135	10.8530456322582	10.8509624613169	10.8349644342608
"SCO2550"	9.51027553825064	9.509694681416	9.47021205024212	9.13046555134246	9.22929164073653	9.45733604443699	8.50619102816226	8.49709498612675	8.43793018660627	8.49568119445613	8.60520785180386	8.55188288579946
"SCO2551"	7.67280130408609	7.75747953438746	7.46065911960538	7.58957927485253	7.57043538934834	7.42865762284723	7.50207483381121	7.48356288929471	7.62602627623134	7.65359178290915	7.68938542153724	7.7975032807575
"SCO2552"	8.89306143250736	9.0205206570341	9.06285779012732	9.11670838167549	8.99250904560038	9.11607181570451	8.84360738864057	8.68755946920954	8.76427068071907	9.05413411914872	8.91086723879304	9.03650662819835
"SCO2553"	10.0964985881022	10.1453905017083	10.1018208702559	10.2499716601212	10.1752789372288	10.1102495342014	9.79287982471046	9.72268760591715	9.72267943430652	10.0228411797956	10.0508406464467	9.97332223560048
"SCO2554"	11.1746429410185	11.2281098098101	11.2267905322229	11.175679047951	11.1965308131519	11.1802438641821	10.7224021125324	10.5524948980581	10.6184241590226	10.9055801707843	10.8714023654089	10.866857235485
"SCO2555"	11.2097634647167	11.3199850119341	11.2306621470509	11.0846417465493	11.2332901148134	11.1971039151296	10.9606150574926	10.9862786444691	11.0661891569156	11.2772660229295	11.2452219263259	11.1933221531562
"SCO2556"	7.61109879634266	7.66590493933553	7.56497415368077	7.51908476197885	7.49650335537288	7.78057703634321	7.75276432843769	7.55215173730251	7.65306282521247	7.79549707814901	7.72065012420385	7.55346517941176
"SCO2557"	9.18381338612967	9.20754047239267	9.15913774483867	9.19986973005086	9.02355475747225	9.14794931220166	9.59859741936882	9.52116225924961	9.66505263683386	9.4330457348774	9.58470363535073	9.47936821671726
"SCO2558"	8.65020232699843	8.60377865397045	8.72029620472103	8.38110603711967	8.55036823748733	8.56293787957418	8.93832464087702	9.04808095785335	8.9754029645127	8.96337844330119	8.97059237800698	8.98255298671338
"SCO2559"	9.78450779034449	9.57249368126453	9.53253707131043	9.67413689052271	9.63713305904918	9.74522312599086	8.90748366769292	8.88922566937321	8.77474070971584	9.1278152192361	9.12561772527329	9.17841453889974
