	Dgbn_24	Dgbn_45	WT_24	WT_45
SCO0324	0.06647315661576256	0.02991451399383085	0.13453350914017798	0.0728424889194578
SCO0325	0.09681684046927769	0.10214230152890302	0.08710543972424566	0.13865662095352985
SCO0326	0.04676205116943066	0.0598960811924788	0.1564319884910128	0.1144833310943492
SCO0329	0.04857831791206672	0.048862377661060254	0.0478960422757228	0.15510424349364593
SCO0330	0.053123116752560436	0.09981895974162505	0.03862028216111849	0.04509643387621826
SCO0331	0.1272167568332027	0.055086267904731784	0.11186776816009382	0.0715972452235218
SCO0332	0.13530473420321015	0.07905572392026738	0.16045661582430287	0.10426713499527505
SCO0333	0.08037294970993936	0.06818202004230926	0.09230018794399537	0.05006620686565581
SCO0334	0.09946035827250525	0.07355670533750847	0.11393547148247117	0.16206673416078593
SCO0335	0.14124823596372474	0.06332180324357134	0.19708567788302958	0.012458845309814845
SCO0336	0.058156203277660905	0.08668692413951219	0.04404840950158106	0.12902087326835776
SCO0337	0.15410990278248626	0.046500686010662415	0.05746055925046039	0.011752288345623658
SCO0338	0.12052311067235681	0.09033261450738038	0.040766367047679025	0.07583808222733204
SCO0339	0.06822788137995973	0.15008672104718038	0.14789281577717622	0.1246743643976264
SCO0340	0.09819615490338715	0.09956574273166167	0.10184140193926021	0.029640030619706558
SCO0341	0.14105665889249006	0.1995178813503528	0.0824278679769597	0.054665116287747284
SCO0342	0.03926519258949863	0.07786209501730347	0.1392558071262261	0.06930748456093323
SCO0343	0.04176482694058702	0.04661544278826016	0.03601709350846842	0.15074028294677935
SCO0344	0.08034524393420697	0.13913468026141565	0.05949552416591043	0.03372783828788711
SCO0345	0.07813491193039059	0.10337905865555569	0.07547899985045047	0.04207139975196445
SCO0346	0.04854137432878827	0.09322533820245643	0.12528131050405217	0.13503226120285003
SCO0347	0.062263594429681275	0.14166154253957008	0.0588086755032046	0.07554353649757452
SCO0348	0.10940786290980495	0.08852741856335085	0.04364544848236521	0.02240059304864103
SCO0349	0.050010185241314946	0.11189870546846953	0.05787156471467636	0.05111644306813045
SCO0350	0.08976553220731551	0.05269844657395433	0.12072231034567531	0.06496410905617682
SCO0351	0.1919433777055567	0.09249610319034203	0.06605156511687087	0.10920379909311345
SCO0352	0.10726371770450079	0.03147776981955114	0.027948207871126316	0.042384413708523805
SCO0353	0.07965777878325882	0.12978102291004073	0.01262215219645931	0.11499880317343576
SCO0354	0.18581682368972097	0.0699956374810431	0.06236824210455309	0.02856853303250624
SCO0355	0.023978399358052713	0.14180282247800735	0.04093361024133449	0.029895481555575237
